;_id;available;connected;download_date;station;free;open;ticket;total;updated
3164;5c6083ea25541729b7d514df;0;1;2019-02-10 21:04:28.257;17;0;1;1;40;2019-02-10 21:03:15.000
3165;5c6083ea25541729b7d514e0;2;1;2019-02-10 21:04:28.257;30;18;1;0;20;2019-02-10 21:00:18.000
3166;5c6083ea25541729b7d514e1;4;1;2019-02-10 21:04:28.257;11;23;1;1;27;2019-02-10 21:03:15.000
3167;5c6083ea25541729b7d514e2;14;1;2019-02-10 21:04:28.257;5;1;1;1;15;2019-02-10 21:00:18.000
3168;5c6083ea25541729b7d514e3;4;1;2019-02-10 21:04:28.257;6;11;1;1;15;2019-02-10 21:03:15.000
3169;5c6083ea25541729b7d514e4;21;1;2019-02-10 21:04:28.257;36;4;1;0;25;2019-02-10 21:00:18.000
3170;5c6083ea25541729b7d514e5;21;1;2019-02-10 21:04:28.257;1;3;1;1;25;2019-02-10 21:03:15.000
3171;5c6083ea25541729b7d514e6;3;1;2019-02-10 21:04:28.257;2;12;1;0;15;2019-02-10 21:00:17.000
3172;5c6083ea25541729b7d514e7;2;1;2019-02-10 21:04:28.257;7;16;1;1;20;2019-02-10 21:03:15.000
3173;5c6083ea25541729b7d514e8;3;1;2019-02-10 21:04:28.257;10;12;1;1;15;2019-02-10 21:00:18.000
3174;5c6083ea25541729b7d514e9;3;1;2019-02-10 21:04:28.257;82;12;1;0;15;2019-02-10 21:03:16.000
3175;5c6083ea25541729b7d514ea;5;1;2019-02-10 21:04:28.257;147;7;1;0;15;2019-02-10 21:00:18.000
3176;5c6083ea25541729b7d514eb;0;1;2019-02-10 21:04:28.257;20;16;1;1;16;2019-02-10 21:03:15.000
3177;5c6083ea25541729b7d514ec;5;1;2019-02-10 21:04:28.257;3;15;1;1;20;2019-02-10 21:00:18.000
3178;5c6083ea25541729b7d514ed;8;1;2019-02-10 21:04:28.257;4;17;1;1;25;2019-02-10 21:03:15.000
3179;5c6083ea25541729b7d514ee;5;1;2019-02-10 21:04:28.257;8;17;1;1;23;2019-02-10 21:00:18.000
3180;5c6083ea25541729b7d514ef;17;1;2019-02-10 21:04:28.257;58;3;1;1;20;2019-02-10 21:03:15.000
3181;5c6083ea25541729b7d514f0;8;1;2019-02-10 21:04:28.257;33;12;1;1;20;2019-02-10 21:00:18.000
3182;5c6083ea25541729b7d514f1;1;1;2019-02-10 21:04:28.257;110;29;1;0;30;2019-02-10 21:03:16.000
3183;5c6083ea25541729b7d514f2;0;1;2019-02-10 21:04:28.257;111;30;1;0;30;2019-02-10 21:00:18.000
3184;5c6083ea25541729b7d514f3;6;1;2019-02-10 21:04:28.257;113;32;1;1;38;2019-02-10 21:03:16.000
3185;5c6083ea25541729b7d514f4;2;1;2019-02-10 21:04:28.257;114;28;1;0;30;2019-02-10 21:00:18.000
3186;5c6083ea25541729b7d514f5;1;1;2019-02-10 21:04:28.257;19;14;1;0;15;2019-02-10 21:03:15.000
3187;5c6083ea25541729b7d514f6;2;1;2019-02-10 21:04:28.257;21;14;1;1;16;2019-02-10 21:00:18.000
3188;5c6083ea25541729b7d514f7;7;1;2019-02-10 21:04:28.257;22;8;1;0;15;2019-02-10 21:03:15.000
3189;5c6083ea25541729b7d514f8;1;1;2019-02-10 21:04:28.257;23;18;1;1;19;2019-02-10 21:00:18.000
3190;5c6083ea25541729b7d514f9;7;1;2019-02-10 21:04:28.257;24;13;1;1;20;2019-02-10 21:03:15.000
3191;5c6083ea25541729b7d514fa;0;1;2019-02-10 21:04:28.257;25;22;1;1;23;2019-02-10 21:00:18.000
3192;5c6083ea25541729b7d514fb;3;1;2019-02-10 21:04:28.257;26;12;1;0;15;2019-02-10 21:03:15.000
3193;5c6083ea25541729b7d514fc;5;1;2019-02-10 21:04:28.257;27;15;1;0;20;2019-02-10 21:00:18.000
3194;5c6083ea25541729b7d514fd;4;1;2019-02-10 21:04:28.257;136;16;1;0;20;2019-02-10 21:03:16.000
3195;5c6083ea25541729b7d514fe;1;1;2019-02-10 21:04:28.257;137;19;1;1;20;2019-02-10 21:00:18.000
3196;5c6083ea25541729b7d514ff;1;1;2019-02-10 21:04:28.257;138;18;1;0;20;2019-02-10 21:03:16.000
3197;5c6083ea25541729b7d51500;0;1;2019-02-10 21:04:28.257;140;19;1;0;20;2019-02-10 21:00:18.000
3198;5c6083ea25541729b7d51501;1;1;2019-02-10 21:04:28.257;144;13;1;0;15;2019-02-10 21:03:16.000
3199;5c6083ea25541729b7d51502;8;1;2019-02-10 21:04:28.257;145;7;1;0;15;2019-02-10 21:00:18.000
3200;5c6083ea25541729b7d51503;4;1;2019-02-10 21:04:28.257;157;16;1;1;20;2019-02-10 21:03:16.000
3201;5c6083ea25541729b7d51504;5;1;2019-02-10 21:04:28.257;172;15;1;1;20;2019-02-10 21:00:18.000
3202;5c6083ea25541729b7d51505;2;1;2019-02-10 21:04:28.257;173;18;1;0;20;2019-02-10 21:03:16.000
3203;5c6083ea25541729b7d51506;3;1;2019-02-10 21:04:28.257;174;16;1;1;19;2019-02-10 21:00:18.000
3204;5c6083ea25541729b7d51507;7;1;2019-02-10 21:04:28.257;175;8;1;1;15;2019-02-10 21:03:16.000
3205;5c6083ea25541729b7d51508;19;1;2019-02-10 21:04:28.257;176;1;1;0;20;2019-02-10 21:00:18.000
3206;5c6083ea25541729b7d51509;7;1;2019-02-10 21:04:28.257;177;7;1;1;15;2019-02-10 21:03:16.000
3207;5c6083ea25541729b7d5150a;13;1;2019-02-10 21:04:28.257;178;7;1;0;20;2019-02-10 21:00:18.000
3208;5c6083ea25541729b7d5150b;5;1;2019-02-10 21:04:28.257;179;18;1;0;23;2019-02-10 21:03:16.000
3209;5c6083ea25541729b7d5150c;11;1;2019-02-10 21:04:28.257;180;9;1;1;20;2019-02-10 21:00:18.000
3210;5c6083ea25541729b7d5150d;2;1;2019-02-10 21:04:28.257;181;13;1;1;15;2019-02-10 21:03:16.000
3211;5c6083ea25541729b7d5150e;9;1;2019-02-10 21:04:28.257;12;10;1;1;20;2019-02-10 21:00:18.000
3212;5c6083ea25541729b7d5150f;9;1;2019-02-10 21:04:28.257;194;31;1;1;40;2019-02-10 21:03:16.000
3213;5c6083ea25541729b7d51510;5;1;2019-02-10 21:04:28.257;195;11;1;0;16;2019-02-10 21:00:18.000
3214;5c6083ea25541729b7d51511;4;1;2019-02-10 21:04:28.257;196;11;1;1;15;2019-02-10 21:03:16.000
3215;5c6083ea25541729b7d51512;13;1;2019-02-10 21:04:28.257;202;6;1;1;20;2019-02-10 21:00:18.000
3216;5c6083ea25541729b7d51513;1;1;2019-02-10 21:04:28.257;203;14;1;0;15;2019-02-10 21:03:16.000
3217;5c6083ea25541729b7d51514;2;1;2019-02-10 21:04:28.257;204;18;1;1;20;2019-02-10 21:00:18.000
3218;5c6083ea25541729b7d51515;2;1;2019-02-10 21:04:28.257;205;22;1;1;24;2019-02-10 21:03:16.000
3219;5c6083ea25541729b7d51516;12;1;2019-02-10 21:04:28.257;206;3;1;0;15;2019-02-10 21:00:18.000
3220;5c6083ea25541729b7d51517;10;1;2019-02-10 21:04:28.257;183;7;1;1;18;2019-02-10 21:03:16.000
3221;5c6083ea25541729b7d51518;13;1;2019-02-10 21:04:28.257;185;2;1;0;15;2019-02-10 21:00:18.000
3222;5c6083ea25541729b7d51519;12;1;2019-02-10 21:04:28.257;184;2;1;0;15;2019-02-10 21:03:16.000
3223;5c6083ea25541729b7d5151a;1;1;2019-02-10 21:04:28.257;186;13;1;0;14;2019-02-10 21:00:18.000
3224;5c6083ea25541729b7d5151b;5;1;2019-02-10 21:04:28.257;187;10;1;1;15;2019-02-10 21:03:16.000
3225;5c6083ea25541729b7d5151c;3;1;2019-02-10 21:04:28.257;188;37;1;0;40;2019-02-10 21:00:18.000
3226;5c6083ea25541729b7d5151d;18;1;2019-02-10 21:04:28.257;189;12;1;1;30;2019-02-10 21:03:16.000
3227;5c6083ea25541729b7d5151e;16;1;2019-02-10 21:04:28.257;190;2;1;1;18;2019-02-10 21:00:18.000
3228;5c6083ea25541729b7d5151f;14;1;2019-02-10 21:04:28.257;191;1;1;0;15;2019-02-10 21:03:16.000
3229;5c6083ea25541729b7d51520;20;1;2019-02-10 21:04:28.257;192;0;1;1;20;2019-02-10 21:00:18.000
3230;5c6083ea25541729b7d51521;18;0;2019-02-10 21:04:28.257;193;2;1;1;20;2019-02-10 21:03:16.000
3231;5c6083ea25541729b7d51522;6;1;2019-02-10 21:04:28.257;197;9;1;0;15;2019-02-10 21:00:18.000
3232;5c6083ea25541729b7d51523;14;1;2019-02-10 21:04:28.257;198;6;1;1;20;2019-02-10 21:03:16.000
3233;5c6083ea25541729b7d51524;0;1;2019-02-10 21:04:28.257;199;15;1;0;15;2019-02-10 21:00:18.000
3234;5c6083ea25541729b7d51525;1;1;2019-02-10 21:04:28.257;200;14;1;0;15;2019-02-10 21:03:16.000
3235;5c6083ea25541729b7d51526;3;1;2019-02-10 21:04:28.257;201;17;1;0;20;2019-02-10 21:00:18.000
3236;5c6083ea25541729b7d51527;2;1;2019-02-10 21:04:28.257;182;19;1;0;21;2019-02-10 21:03:16.000
3237;5c6083ea25541729b7d51528;11;1;2019-02-10 21:04:28.257;207;4;1;0;15;2019-02-10 21:00:18.000
3238;5c6083ea25541729b7d51529;16;1;2019-02-10 21:04:28.257;208;4;1;0;20;2019-02-10 21:03:16.000
3239;5c6083ea25541729b7d5152a;18;1;2019-02-10 21:04:28.257;209;0;1;1;18;2019-02-10 21:00:18.000
3240;5c6083ea25541729b7d5152b;4;1;2019-02-10 21:04:28.257;210;11;1;1;15;2019-02-10 21:03:16.000
3241;5c6083ea25541729b7d5152c;7;1;2019-02-10 21:04:28.257;211;8;1;0;15;2019-02-10 21:00:18.000
3242;5c6083ea25541729b7d5152d;0;1;2019-02-10 21:04:28.257;212;15;1;1;15;2019-02-10 21:03:16.000
3243;5c6083ea25541729b7d5152e;10;1;2019-02-10 21:04:28.257;213;5;1;0;15;2019-02-10 21:00:18.000
3244;5c6083ea25541729b7d5152f;7;1;2019-02-10 21:04:28.257;214;8;1;1;15;2019-02-10 21:03:16.000
3245;5c6083ea25541729b7d51530;11;1;2019-02-10 21:04:28.257;215;4;1;1;15;2019-02-10 21:00:18.000
3246;5c6083ea25541729b7d51531;7;1;2019-02-10 21:04:28.257;216;10;1;0;17;2019-02-10 21:03:16.000
3247;5c6083ea25541729b7d51532;3;1;2019-02-10 21:04:28.257;217;22;1;1;25;2019-02-10 21:00:18.000
3248;5c6083ea25541729b7d51533;5;1;2019-02-10 21:04:28.257;218;10;1;1;15;2019-02-10 21:03:16.000
3249;5c6083ea25541729b7d51534;3;1;2019-02-10 21:04:28.257;219;15;1;0;18;2019-02-10 21:00:18.000
3250;5c6083ea25541729b7d51535;8;1;2019-02-10 21:04:28.257;220;8;1;1;16;2019-02-10 21:03:16.000
3251;5c6083ea25541729b7d51536;2;1;2019-02-10 21:04:28.257;221;17;1;1;20;2019-02-10 21:00:18.000
3252;5c6083ea25541729b7d51537;4;1;2019-02-10 21:04:28.257;222;16;1;0;20;2019-02-10 21:03:16.000
3253;5c6083ea25541729b7d51538;6;1;2019-02-10 21:04:28.257;223;13;1;1;20;2019-02-10 21:00:18.000
3254;5c6083ea25541729b7d51539;20;1;2019-02-10 21:04:28.257;224;0;1;0;20;2019-02-10 21:03:16.000
3255;5c6083ea25541729b7d5153a;1;1;2019-02-10 21:04:28.257;225;19;1;1;20;2019-02-10 21:00:18.000
3256;5c6083ea25541729b7d5153b;3;1;2019-02-10 21:04:28.257;226;27;1;0;30;2019-02-10 21:03:16.000
3257;5c6083ea25541729b7d5153c;2;1;2019-02-10 21:04:28.257;227;18;1;1;20;2019-02-10 21:00:18.000
3258;5c6083ea25541729b7d5153d;3;1;2019-02-10 21:04:28.257;228;12;1;1;15;2019-02-10 21:03:16.000
3259;5c6083ea25541729b7d5153e;2;1;2019-02-10 21:04:28.257;229;14;1;0;16;2019-02-10 21:00:18.000
3260;5c6083ea25541729b7d5153f;1;1;2019-02-10 21:04:28.257;230;14;1;0;15;2019-02-10 21:03:16.000
3261;5c6083ea25541729b7d51540;11;1;2019-02-10 21:04:28.257;231;4;1;1;15;2019-02-10 21:00:18.000
3262;5c6083ea25541729b7d51541;14;1;2019-02-10 21:04:28.257;232;1;1;1;15;2019-02-10 21:03:16.000
3263;5c6083ea25541729b7d51542;6;1;2019-02-10 21:04:28.257;233;9;1;1;15;2019-02-10 21:00:18.000
3264;5c6083ea25541729b7d51543;8;1;2019-02-10 21:04:28.257;234;7;1;0;15;2019-02-10 21:03:16.000
3265;5c6083ea25541729b7d51544;1;1;2019-02-10 21:04:28.257;235;14;1;1;15;2019-02-10 21:00:18.000
3266;5c6083ea25541729b7d51545;2;1;2019-02-10 21:04:28.257;236;13;1;1;15;2019-02-10 21:03:16.000
3267;5c6083ea25541729b7d51546;6;1;2019-02-10 21:04:28.257;237;9;1;1;15;2019-02-10 21:00:19.000
3268;5c6083ea25541729b7d51547;14;1;2019-02-10 21:04:28.257;238;1;1;0;15;2019-02-10 21:03:16.000
3269;5c6083ea25541729b7d51548;2;1;2019-02-10 21:04:28.257;239;18;1;1;20;2019-02-10 21:00:19.000
3270;5c6083ea25541729b7d51549;0;1;2019-02-10 21:04:28.257;240;20;1;0;20;2019-02-10 21:03:16.000
3271;5c6083ea25541729b7d5154a;3;1;2019-02-10 21:04:28.257;241;12;1;0;15;2019-02-10 21:00:19.000
3272;5c6083ea25541729b7d5154b;0;1;2019-02-10 21:04:28.257;242;15;1;0;15;2019-02-10 21:03:16.000
3273;5c6083ea25541729b7d5154c;13;1;2019-02-10 21:04:28.257;243;4;1;1;18;2019-02-10 21:00:19.000
3274;5c6083ea25541729b7d5154d;10;1;2019-02-10 21:04:28.257;244;10;1;1;20;2019-02-10 21:03:16.000
3275;5c6083ea25541729b7d5154e;2;1;2019-02-10 21:04:28.257;245;12;1;0;14;2019-02-10 21:00:19.000
3276;5c6083ea25541729b7d5154f;1;1;2019-02-10 21:04:28.257;246;19;1;0;30;2019-02-10 21:03:16.000
3277;5c6083ea25541729b7d51550;6;1;2019-02-10 21:04:28.257;247;9;1;1;15;2019-02-10 21:00:19.000
3278;5c6083ea25541729b7d51551;8;1;2019-02-10 21:04:28.257;248;12;1;0;20;2019-02-10 21:03:16.000
3279;5c6083ea25541729b7d51552;7;1;2019-02-10 21:04:28.257;249;8;1;0;15;2019-02-10 21:00:19.000
3280;5c6083ea25541729b7d51553;15;1;2019-02-10 21:04:28.257;250;0;1;0;15;2019-02-10 21:03:16.000
3281;5c6083ea25541729b7d51554;8;1;2019-02-10 21:04:28.257;251;7;1;1;15;2019-02-10 21:00:19.000
3282;5c6083ea25541729b7d51555;19;1;2019-02-10 21:04:28.257;252;1;1;1;20;2019-02-10 21:03:16.000
3283;5c6083ea25541729b7d51556;14;1;2019-02-10 21:04:28.257;253;1;1;0;15;2019-02-10 21:00:19.000
3284;5c6083ea25541729b7d51557;11;1;2019-02-10 21:04:28.257;254;7;1;1;19;2019-02-10 21:03:16.000
3285;5c6083ea25541729b7d51558;6;1;2019-02-10 21:04:28.257;255;12;1;0;18;2019-02-10 21:00:19.000
3286;5c6083ea25541729b7d51559;3;1;2019-02-10 21:04:28.257;256;12;1;0;15;2019-02-10 21:03:16.000
3287;5c6083ea25541729b7d5155a;19;1;2019-02-10 21:04:28.257;86;1;1;1;20;2019-02-10 21:00:18.000
3288;5c6083ea25541729b7d5155b;13;1;2019-02-10 21:04:28.257;258;1;1;1;15;2019-02-10 21:03:16.000
3289;5c6083ea25541729b7d5155c;5;1;2019-02-10 21:04:28.257;262;14;1;1;20;2019-02-10 21:00:19.000
3290;5c6083ea25541729b7d5155d;13;1;2019-02-10 21:04:28.257;263;5;1;0;18;2019-02-10 21:03:16.000
3291;5c6083ea25541729b7d5155e;3;1;2019-02-10 21:04:28.257;264;17;1;1;20;2019-02-10 21:00:19.000
3292;5c6083ea25541729b7d5155f;0;1;2019-02-10 21:04:28.257;266;18;1;1;18;2019-02-10 21:03:16.000
3293;5c6083ea25541729b7d51560;0;1;2019-02-10 21:04:28.257;40;25;1;1;26;2019-02-10 21:00:18.000
3294;5c6083ea25541729b7d51561;6;1;2019-02-10 21:04:28.257;70;11;1;0;17;2019-02-10 21:03:16.000
3295;5c6083ea25541729b7d51562;13;1;2019-02-10 21:04:28.257;91;2;1;0;15;2019-02-10 21:00:18.000
3296;5c6083ea25541729b7d51563;27;1;2019-02-10 21:04:28.257;93;10;1;1;38;2019-02-10 21:03:16.000
3297;5c6083ea25541729b7d51564;15;1;2019-02-10 21:04:28.257;272;0;1;0;15;2019-02-10 21:00:19.000
3298;5c6083ea25541729b7d51565;5;1;2019-02-10 21:04:28.257;273;10;1;1;15;2019-02-10 21:03:16.000
3299;5c6083ea25541729b7d51566;5;1;2019-02-10 21:04:28.257;274;10;1;0;15;2019-02-10 21:00:19.000
3300;5c6083ea25541729b7d51567;14;1;2019-02-10 21:04:28.257;275;6;1;0;20;2019-02-10 21:03:16.000
3301;5c6083ea25541729b7d51568;18;1;2019-02-10 21:04:28.257;257;0;1;0;20;2019-02-10 21:00:19.000
3302;5c6083ea25541729b7d51569;0;1;2019-02-10 21:04:28.257;270;16;1;1;16;2019-02-10 21:03:16.000
3303;5c6083ea25541729b7d5156a;2;1;2019-02-10 21:04:28.257;271;13;1;0;15;2019-02-10 21:00:19.000
3304;5c6083ea25541729b7d5156b;9;1;2019-02-10 21:04:28.257;259;11;1;1;20;2019-02-10 21:03:16.000
3305;5c6083ea25541729b7d5156c;0;1;2019-02-10 21:04:28.257;265;15;1;0;15;2019-02-10 21:00:19.000
3306;5c6083ea25541729b7d5156d;5;1;2019-02-10 21:04:28.257;267;11;1;0;16;2019-02-10 21:03:16.000
3307;5c6083ea25541729b7d5156e;12;1;2019-02-10 21:04:28.257;84;3;1;0;15;2019-02-10 21:00:18.000
3308;5c6083ea25541729b7d5156f;3;1;2019-02-10 21:04:28.257;260;17;1;0;20;2019-02-10 21:03:16.000
3309;5c6083ea25541729b7d51570;10;1;2019-02-10 21:04:28.257;261;9;1;0;19;2019-02-10 21:00:19.000
3310;5c6083ea25541729b7d51571;0;1;2019-02-10 21:04:28.257;268;10;1;1;10;2019-02-10 21:03:16.000
3311;5c6083ea25541729b7d51572;1;1;2019-02-10 21:04:28.257;269;14;1;0;15;2019-02-10 21:00:19.000
3312;5c6083ea25541729b7d51573;11;1;2019-02-10 21:04:28.257;276;9;1;1;20;2019-02-10 21:03:16.000
3313;5c608b2e25541729b7d51574;7;1;2019-02-10 21:35:28.404;63;13;1;1;20;2019-02-10 21:30:14.000
3314;5c608b2e25541729b7d51575;3;1;2019-02-10 21:35:28.404;64;17;1;0;20;2019-02-10 21:33:13.000
3315;5c608b2e25541729b7d51576;5;1;2019-02-10 21:35:28.404;65;14;1;1;19;2019-02-10 21:30:14.000
3316;5c608b2e25541729b7d51577;18;1;2019-02-10 21:35:28.404;66;7;1;0;25;2019-02-10 21:33:13.000
3317;5c608b2e25541729b7d51578;14;1;2019-02-10 21:35:28.404;67;0;1;0;14;2019-02-10 21:30:14.000
3318;5c608b2e25541729b7d51579;15;1;2019-02-10 21:35:28.404;68;5;1;1;20;2019-02-10 21:33:13.000
3319;5c608b2e25541729b7d5157a;24;1;2019-02-10 21:35:28.404;69;1;1;0;25;2019-02-10 21:33:13.000
3320;5c608b2e25541729b7d5157b;17;1;2019-02-10 21:35:28.404;71;3;1;1;20;2019-02-10 21:30:14.000
3321;5c608b2e25541729b7d5157c;7;1;2019-02-10 21:35:28.404;72;8;1;0;15;2019-02-10 21:33:13.000
3322;5c608b2e25541729b7d5157d;16;1;2019-02-10 21:35:28.404;73;4;1;1;20;2019-02-10 21:30:15.000
3323;5c608b2e25541729b7d5157e;5;1;2019-02-10 21:35:28.404;74;15;1;1;20;2019-02-10 21:33:13.000
3324;5c608b2e25541729b7d5157f;13;1;2019-02-10 21:35:28.404;75;12;1;1;25;2019-02-10 21:30:15.000
3325;5c608b2e25541729b7d51580;15;1;2019-02-10 21:35:28.404;76;4;1;1;19;2019-02-10 21:33:13.000
3326;5c608b2e25541729b7d51581;18;1;2019-02-10 21:35:28.404;78;2;1;1;20;2019-02-10 21:30:15.000
3327;5c608b2e25541729b7d51582;1;1;2019-02-10 21:35:28.404;79;18;1;0;20;2019-02-10 21:33:13.000
3328;5c608b2e25541729b7d51583;9;1;2019-02-10 21:35:28.404;80;16;1;0;25;2019-02-10 21:30:15.000
3329;5c608b2e25541729b7d51584;4;1;2019-02-10 21:35:28.404;81;16;1;0;20;2019-02-10 21:33:13.000
3330;5c608b2e25541729b7d51585;2;1;2019-02-10 21:35:28.404;85;21;1;0;23;2019-02-10 21:30:15.000
3331;5c608b2e25541729b7d51586;3;1;2019-02-10 21:35:28.404;87;30;1;1;33;2019-02-10 21:33:13.000
3332;5c608b2e25541729b7d51587;4;1;2019-02-10 21:35:28.404;88;36;1;1;40;2019-02-10 21:30:15.000
3333;5c608b2e25541729b7d51588;2;1;2019-02-10 21:35:28.404;92;18;1;1;20;2019-02-10 21:33:13.000
3334;5c608b2e25541729b7d51589;11;1;2019-02-10 21:35:28.404;94;9;1;0;20;2019-02-10 21:30:15.000
3335;5c608b2e25541729b7d5158a;6;1;2019-02-10 21:35:28.404;96;15;1;1;21;2019-02-10 21:33:13.000
3336;5c608b2e25541729b7d5158b;8;1;2019-02-10 21:35:28.404;97;15;1;0;23;2019-02-10 21:30:15.000
3337;5c608b2e25541729b7d5158c;6;1;2019-02-10 21:35:28.404;98;9;1;1;15;2019-02-10 21:33:13.000
3338;5c608b2e25541729b7d5158d;20;1;2019-02-10 21:35:28.404;99;1;1;1;21;2019-02-10 21:30:15.000
3339;5c608b2e25541729b7d5158e;11;1;2019-02-10 21:35:28.404;100;9;1;0;20;2019-02-10 21:33:13.000
3340;5c608b2e25541729b7d5158f;28;1;2019-02-10 21:35:28.404;101;2;1;1;30;2019-02-10 21:30:15.000
3341;5c608b2e25541729b7d51590;4;1;2019-02-10 21:35:28.404;102;16;1;0;20;2019-02-10 21:33:13.000
3342;5c608b2e25541729b7d51591;9;1;2019-02-10 21:35:28.404;103;6;1;0;15;2019-02-10 21:30:15.000
3343;5c608b2e25541729b7d51592;5;1;2019-02-10 21:35:28.404;108;10;1;1;15;2019-02-10 21:33:13.000
3344;5c608b2e25541729b7d51593;19;1;2019-02-10 21:35:28.404;109;1;1;1;20;2019-02-10 21:30:15.000
3345;5c608b2e25541729b7d51594;13;1;2019-02-10 21:35:28.404;117;17;1;1;30;2019-02-10 21:33:13.000
3346;5c608b2e25541729b7d51595;8;1;2019-02-10 21:35:28.404;150;16;1;0;25;2019-02-10 21:30:15.000
3347;5c608b2e25541729b7d51596;20;1;2019-02-10 21:35:28.404;151;0;1;0;20;2019-02-10 21:33:13.000
3348;5c608b2e25541729b7d51597;15;1;2019-02-10 21:35:28.404;154;0;1;0;15;2019-02-10 21:30:15.000
3349;5c608b2e25541729b7d51598;15;1;2019-02-10 21:35:28.404;158;0;1;0;15;2019-02-10 21:33:13.000
3350;5c608b2e25541729b7d51599;15;1;2019-02-10 21:35:28.404;159;2;1;0;17;2019-02-10 21:30:15.000
3351;5c608b2e25541729b7d5159a;17;1;2019-02-10 21:35:28.404;160;3;1;0;20;2019-02-10 21:33:13.000
3352;5c608b2e25541729b7d5159b;9;1;2019-02-10 21:35:28.404;161;6;1;1;15;2019-02-10 21:30:15.000
3353;5c608b2e25541729b7d5159c;18;1;2019-02-10 21:35:28.404;162;1;1;0;19;2019-02-10 21:33:13.000
3354;5c608b2e25541729b7d5159d;19;1;2019-02-10 21:35:28.404;163;1;1;1;20;2019-02-10 21:30:15.000
3355;5c608b2e25541729b7d5159e;17;1;2019-02-10 21:35:28.404;164;0;1;0;17;2019-02-10 21:33:13.000
3356;5c608b2e25541729b7d5159f;19;1;2019-02-10 21:35:28.404;165;1;1;1;20;2019-02-10 21:30:15.000
3357;5c608b2e25541729b7d515a0;13;1;2019-02-10 21:35:28.404;166;1;1;0;15;2019-02-10 21:33:13.000
3358;5c608b2e25541729b7d515a1;12;1;2019-02-10 21:35:28.404;167;5;1;0;20;2019-02-10 21:30:15.000
3359;5c608b2e25541729b7d515a2;13;1;2019-02-10 21:35:28.404;168;2;1;0;15;2019-02-10 21:33:13.000
3360;5c608b2e25541729b7d515a3;18;1;2019-02-10 21:35:28.404;169;1;1;1;20;2019-02-10 21:30:15.000
3361;5c608b2e25541729b7d515a4;2;1;2019-02-10 21:35:28.404;170;17;1;0;20;2019-02-10 21:33:13.000
3362;5c608b2e25541729b7d515a5;11;1;2019-02-10 21:35:28.404;171;4;1;0;15;2019-02-10 21:30:15.000
3363;5c608b2e25541729b7d515a6;12;1;2019-02-10 21:35:28.404;57;7;1;1;20;2019-02-10 21:33:13.000
3364;5c608b2e25541729b7d515a7;20;1;2019-02-10 21:35:28.404;54;0;1;1;20;2019-02-10 21:30:14.000
3365;5c608b2e25541729b7d515a8;2;1;2019-02-10 21:35:28.404;59;13;1;1;15;2019-02-10 21:33:13.000
3366;5c608b2e25541729b7d515a9;4;1;2019-02-10 21:35:28.404;60;15;1;0;19;2019-02-10 21:30:14.000
3367;5c608b2e25541729b7d515aa;11;1;2019-02-10 21:35:28.404;61;9;1;1;20;2019-02-10 21:33:13.000
3368;5c608b2e25541729b7d515ab;19;1;2019-02-10 21:35:28.404;62;1;1;1;20;2019-02-10 21:30:14.000
3369;5c608b2e25541729b7d515ac;1;1;2019-02-10 21:35:28.404;31;17;1;0;20;2019-02-10 21:33:13.000
3370;5c608b2e25541729b7d515ad;14;1;2019-02-10 21:35:28.404;32;6;1;1;20;2019-02-10 21:30:14.000
3371;5c608b2e25541729b7d515ae;5;1;2019-02-10 21:35:28.404;34;12;1;0;17;2019-02-10 21:33:13.000
3372;5c608b2e25541729b7d515af;3;1;2019-02-10 21:35:28.404;35;17;1;1;20;2019-02-10 21:30:14.000
3373;5c608b2e25541729b7d515b0;10;1;2019-02-10 21:35:28.404;37;8;1;1;20;2019-02-10 21:33:13.000
3374;5c608b2e25541729b7d515b1;19;1;2019-02-10 21:35:28.404;38;0;1;0;20;2019-02-10 21:30:14.000
3375;5c608b2e25541729b7d515b2;15;1;2019-02-10 21:35:28.404;39;4;1;1;19;2019-02-10 21:33:13.000
3376;5c608b2e25541729b7d515b3;9;1;2019-02-10 21:35:28.404;41;11;1;0;20;2019-02-10 21:30:14.000
3377;5c608b2e25541729b7d515b4;17;1;2019-02-10 21:35:28.404;42;3;1;1;20;2019-02-10 21:33:13.000
3378;5c608b2e25541729b7d515b5;17;1;2019-02-10 21:35:28.404;43;2;1;0;20;2019-02-10 21:30:14.000
3379;5c608b2e25541729b7d515b6;8;1;2019-02-10 21:35:28.404;44;11;1;1;19;2019-02-10 21:33:13.000
3380;5c608b2e25541729b7d515b7;14;1;2019-02-10 21:35:28.404;45;1;1;0;15;2019-02-10 21:30:14.000
3381;5c608b2e25541729b7d515b8;8;1;2019-02-10 21:35:28.404;46;12;1;0;20;2019-02-10 21:33:13.000
3382;5c608b2e25541729b7d515b9;4;1;2019-02-10 21:35:28.404;47;16;1;1;20;2019-02-10 21:30:14.000
3383;5c608b2e25541729b7d515ba;17;1;2019-02-10 21:35:28.404;48;1;1;0;20;2019-02-10 21:33:13.000
3384;5c608b2e25541729b7d515bb;24;1;2019-02-10 21:35:28.404;49;1;1;0;25;2019-02-10 21:30:14.000
3385;5c608b2e25541729b7d515bc;32;1;2019-02-10 21:35:28.404;50;8;1;1;40;2019-02-10 21:33:13.000
3386;5c608b2e25541729b7d515bd;0;1;2019-02-10 21:35:28.404;51;20;1;1;20;2019-02-10 21:30:14.000
